cover_path,cover_name,cover_kind,cover_norm,status,score,method,pdf_path,pdf_name,candidate_2,score_2,candidate_3,score_3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Colección La Antorcha\Organizaciones.jpg,Organizaciones.jpg,title,organizaciones,auto,100.0,token_set,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ Bryan Caplan\Artículos cortos\Caplan - Las organizaciones benéficas de inmigración deberían aprender a amar el mercado negro(1).pdf,Caplan - Las organizaciones benéficas de inmigración deberían aprender a amar el mercado negro(1).pdf,Caplan - Las organizaciones benéficas de inmigración deberían aprender a amar el mercado negro.pdf,100.0,Psicología de las organizaciones.pdf,100.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Colección La Antorcha\TURGOT.jpg,TURGOT.jpg,title,turgot,auto,100.0,token_set,"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\Enero-Junio\Febrero\Turgot, el ultimo ilustrado - Paloma de la Nuez.pdf","Turgot, el ultimo ilustrado - Paloma de la Nuez.pdf", Gurgaon.pdf,66.7,Gurgaon.pdf,66.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\CREADORES-DE-RIQUEZA.jpg,CREADORES-DE-RIQUEZA.jpg,title,creadores de riqueza,review,75.0,token_set,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2024\ Enero-Junio\Enero\Briceño - Empresas ¿Creadores o Satisfactoras de Necesidades_.pdf,Briceño - Empresas ¿Creadores o Satisfactoras de Necesidades_.pdf,Prejuicios étnicos y diferencias de riqueza_ ¿lleva lo primero a lo segundo_.pdf,75.0,Lachmann - El Mercado y la Distribucion de la Riqueza.pdf,68.4
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Cristianismo y Economía de Mercado\51S2+DcRxFL._SY466_.jpg,51S2+DcRxFL._SY466_.jpg,title,51s2 dcrxfl sy466,no_match,40.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\  🔫 Armas\Armas Curso - A.pdf,Armas Curso - A.pdf,downs_cap-1-2-3-y-7.pdf,38.9,Las sagas nórdicas.pdf,37.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Cristianismo y Economía de Mercado\CRIMEN DE ESTADO.jpg,CRIMEN DE ESTADO.jpg,title,crimen de estado,auto,93.7,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\ Charles Tilly - Guerra y Construcción del Estado como Crimen Organizado.pdf, Charles Tilly - Guerra y Construcción del Estado como Crimen Organizado.pdf,Bastos - La acción colectiva en ausencia de Estado.pdf,82.8,Lucha no violenta contra Golpes de Estado.pdf,78.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Cristianismo y Economía de Mercado\Globalización y generación de riqueza.png,Globalización y generación de riqueza.png,title,globalizacion y generacion de riqueza,no_match,69.2,token_set,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Artículos cortos\Riqueza y Pobreza.pdf,Riqueza y Pobreza.pdf,Hayek - La Desnacionalización del Dinero.pdf,64.0,El Orden Espontáneo de la Globalización.pdf,63.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Cristianismo y Economía de Mercado\Los Ricos ante la Opinión Pública - Rainer Zitelmann.jpg,Los Ricos ante la Opinión Pública - Rainer Zitelmann.jpg,title,los ricos ante la opinion publica rainer zitelmann,review,76.1,token_set+overlap,"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2024\Kaiser y Zitelmann - El Odio a los Ricos_ Igualitarismo, decadencia económica y percepción pública.pdf","Kaiser y Zitelmann - El Odio a los Ricos_ Igualitarismo, decadencia económica y percepción pública.pdf", Hazlitt - Los Errores de la Nueva Economía.pdf,57.8,"Rothbard - El reino viene, la política del milenio.pdf",57.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Cristianismo y Economía de Mercado\Un-liberal-cristiano.jpg,Un-liberal-cristiano.jpg,title,un liberal cristiano,no_match,68.8,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\   Febrero\Constitución Libertaria.pdf,Constitución Libertaria.pdf,Adriá - ¿Qué es el Liberalismo_.pdf,68.8,Rothbard - Confesiones de un liberal de derecha.pdf,66.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Cuadernos Liberales\EL MISTERIO DEL DINERO.jpeg,EL MISTERIO DEL DINERO.jpeg,title,el misterio del dinero,review,77.4,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\Menger - El Dinero.pdf,Menger - El Dinero.pdf,Mises - La Teoria del Dinero y del Credito.pdf,77.3,Mises - La Teoria del Dinero y del Crédito.pdf,77.3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Cuadernos Liberales\EL PAPA FRANCISCO. LA SOCIEDAD ABIERTA Y LA DOCTRINA SOCIAL DE LA IGLESIA.jpg,EL PAPA FRANCISCO. LA SOCIEDAD ABIERTA Y LA DOCTRINA SOCIAL DE LA IGLESIA.jpg,title,el papa francisco la sociedad abierta y la doctrina social de la iglesia,no_match,70.7,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ Jeffrey Tucker\J. Tucker - Francisco olvida el legado libertario de la Iglesia.pdf,J. Tucker - Francisco olvida el legado libertario de la Iglesia.pdf,Minsky - La Sociedad de la Mente.pdf,68.3,Bylund - La elección de la sociedad_ asistencia social general o igualdad.pdf,67.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Cuadernos Liberales\Espana-y-la-decada-perdida.jpg,Espana-y-la-decada-perdida.jpg,title,espana y la decada perdida,review,83.1,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\➕ Más\La Decada Perdida de Occidente Un Manifiesto Contra la Gran Recesion.pdf,La Decada Perdida de Occidente Un Manifiesto Contra la Gran Recesion.pdf,Mises - La Pérdida y la Ganancia Empresarial.pdf,63.2,Riggenbach - Anarquismo y terrorismo en la década de 1890.pdf,60.9
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Cuadernos Liberales\LA UNIÓN EUROPEA EN LA ENCRUCIJADA.jpg,LA UNIÓN EUROPEA EN LA ENCRUCIJADA.jpg,title,la union europea en la encrucijada,review,84.2,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Europa-en-la-encrucijada-digital.pdf,Europa-en-la-encrucijada-digital.pdf,La Union Europea en Defensa de la Incompetencia.pdf,80.4,Huerta - La japonización de la Unión Europea.pdf,72.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Cuadernos Liberales\La-batalla-contra-la-pobreza-y-la-desigualdad.jpg,La-batalla-contra-la-pobreza-y-la-desigualdad.jpg,title,la batalla contra la pobreza y la desigualdad,no_match,69.5,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\➕ Varios\La trinchera de las letras- La batalla cultural contra la libertad y el conocimiento (Juan Soto Ivars).pdf,La trinchera de las letras- La batalla cultural contra la libertad y el conocimiento (Juan Soto Ivars).pdf,"La pobreza del estatismo. Anarquismo contra marxismo, un debate (1981) – Nikolai Bukharin, Luigi Fabbri, Rudolf Rocker y Albert Meltzer.pdf",69.5,Riqueza y Pobreza.pdf,69.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Cuadernos Liberales\La-Escuela-Austriaca-en-los-negocios.jpg,La-Escuela-Austriaca-en-los-negocios.jpg,title,la escuela austriaca en los negocios,auto,100.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\ Julio-Diciembre\ Noviembre\Escuela Austriaca.pdf,Escuela Austriaca.pdf,Escuela Austriaca.pdf,100.0,La Escuela Austriaca_.pdf,100.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Cuadernos Liberales\La-revolucion-capitalista-de-China.jpg,La-revolucion-capitalista-de-China.jpg,title,la revolucion capitalista de china,review,81.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\ 👥 SOCIEDAD\Descentralización\La Revolución Blockchain.pdf,La Revolución Blockchain.pdf,Anarquistas en la Revolución China – Arif Dirlik.pdf,76.5,El-mito-de-la-Revolucion-Industrial.pdf,69.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Cuadernos Liberales\sxhfdxh.jpg,sxhfdxh.jpg,title,sxhfdxh,no_match,50.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\ 🏛️ Intervencionismo\Crisis y ciclos\En inglés\Schiff - Crash Proof.pdf,Schiff - Crash Proof.pdf, Kokesh - Freedom.pdf,42.9,Butler D. Shaffer.pdf,42.9
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Cuadernos Liberales\¿ES LA INFLACIÓN LA PRÓXIMA AMENAZA_.jpg,¿ES LA INFLACIÓN LA PRÓXIMA AMENAZA_.jpg,title,es la inflacion la proxima amenaza,auto,100.0,token_set,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\José Hernández Cabrera\Inflación.pdf,Inflación.pdf, Rojas - La Inflación como Delito.pdf,68.1,La financiación privada de carreteras.pdf,61.8
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Derecho y Libertad\_ Individuo y Sociedad - Ricardo M. Rojas.jpg,_ Individuo y Sociedad - Ricardo M. Rojas.jpg,title,individuo y sociedad ricardo m rojas,auto,100.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\ 👥 SOCIEDAD\Rojas - Individuo y Sociedad.pdf,Rojas - Individuo y Sociedad.pdf,El Amanecer (Ricardo Manuel Rojas).pdf,73.2,"Montse - Hombre, Mercado y Sociedad Civil.pdf",67.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Derecho y Libertad\JUSTICIA A LA VENTA DESCUBRE EL PRECIO DE LA CORRUPCIÓN.jpg,JUSTICIA A LA VENTA DESCUBRE EL PRECIO DE LA CORRUPCIÓN.jpg,title,justicia a la venta descubre el precio de la corrupcion,no_match,66.7,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\  🧑‍⚖️ DERECHO y JUSTICIA\Capella - Justicia.pdf,Capella - Justicia.pdf,La Desobediencia Civil como recurso de la Sociedad Civil para el Alcance de la Justicia.pdf,61.3,La Escuela de Chicago en Chile_ Una Perspectiva Histórica.pdf,61.1
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Derecho y Libertad\LA SUPRESIÓN DE LA PROPIEDAD COMO CRIMEN DE LESA HUMANIDAD. EL CASO VENEZUELA.jpg,LA SUPRESIÓN DE LA PROPIEDAD COMO CRIMEN DE LESA HUMANIDAD. EL CASO VENEZUELA.jpg,title,la supresion de la propiedad como crimen de lesa humanidad el caso venezuela,no_match,70.6,token_set,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\  🧑‍⚖️ DERECHO y JUSTICIA\  Propiedad\Autopropiedad\Propiedad de uno mismo.pdf,Propiedad de uno mismo.pdf,Molinari - Defensa de La Propiedad.pdf,70.0,Capella - Derecho de Propiedad.pdf,67.9
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Derecho y Libertad\la-decision-judicial-y-la-certidumbre-juridica.jpg,la-decision-judicial-y-la-certidumbre-juridica.jpg,title,la decision judicial y la certidumbre juridica,no_match,58.8,partial,D:\Documentos\Acracia\Biblioteca Acracia\  Briceño - Sistema judicial_ ¿Garantía de justicia_.pdf,  Briceño - Sistema judicial_ ¿Garantía de justicia_.pdf, Ley y justicia en la sociedad celta irlandesa.pdf,56.8,Capella - Filosofía Moral y Jurídica.pdf,56.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\EL-PODER-FISCAL.jpg,EL-PODER-FISCAL.jpg,title,el poder fiscal,review,76.9,partial,"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\Enero-Junio\Febrero\El poder, el estado, la liberta - Angelo Panebianco.pdf","El poder, el estado, la liberta - Angelo Panebianco.pdf",Capital erótico El poder de fascinar a .pdf,73.3,El Estado mínimo frente a las inmunidades_del poder_ Una concepción jurídica desde la _Escuela Austriaca (José María Pernas Alonso).pdf,69.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Empresa Familiar\EMPRESAS-FAMILIARES.jpg,EMPRESAS-FAMILIARES.jpg,title,empresas familiares,no_match,70.6,partial,D:\Documentos\Acracia\Biblioteca Acracia\➕ MÁS\👦 Infantiles\Economía familiar.pdf,Economía familiar.pdf,Briceño - Empresas ¿Creadores o Satisfactoras de Necesidades_.pdf,68.4,Rothbard - La era Progresista y la Familia.pdf,64.3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Empresa Familiar\la-educacion-econommica-de-las-empresas-familiars1-95c3.png,la-educacion-econommica-de-las-empresas-familiars1-95c3.png,title,la educacion econommica de las empresas familiars1 95c3,review,82.4,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\  🏫 Educación\Artículos\LA EDUCACIÓN ESTATAL.pdf,LA EDUCACIÓN ESTATAL.pdf,Historia Económica de la Empresarialidad.PDF,75.0,Bylund - La teoría económica de la empresa.pdf,74.4
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Empresa Familiar\la-importancia-del-empresario-familiar-en-la-riqueza-de.png,la-importancia-del-empresario-familiar-en-la-riqueza-de.png,title,la importancia del empresario familiar en la riqueza de,no_match,71.6,token_set,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\Daniel Carreiro\¿Quién es el principal enemigo de la familia_.pdf,¿Quién es el principal enemigo de la familia_.pdf,Riqueza y Pobreza.pdf,66.7,Historia Económica de la Empresarialidad.PDF,64.9
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Empresa Familiar\Lecturas-para-una-teoria-economica.jpg,Lecturas-para-una-teoria-economica.jpg,title,lecturas para una teoria economica,review,82.0,partial+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\  😃 Economía Inicial\Artículos\Bylund - Cómo pensar la teoría económica.pdf,Bylund - Cómo pensar la teoría económica.pdf,Crítica de la teoría económica neoclásica.pdf,75.9,La teoría económica neoclásica y los instrumentos de política ambiental.pdf,75.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Empresa Familiar\Teoría económica de la empresa.jpg,Teoría económica de la empresa.jpg,title,teoria economica de la empresa,auto,100.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\Per L. Bylund\Artículos cortos\Bylund - La teoría económica de la empresa.pdf,Bylund - La teoría económica de la empresa.pdf,Historia Económica de la Empresarialidad.PDF,96.7,Crítica de la teoría económica neoclásica.pdf,88.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\filosofixxa-para-filoxxsofos.jpg,filosofixxa-para-filoxxsofos.jpg,title,filosofixxa para filoxxsofos,no_match,63.2,partial,D:\Documentos\Acracia\Biblioteca Acracia\➕ MÁS\👦 Infantiles\Economía para Niños.pdf,Economía para Niños.pdf,Finanzas para Ninos.pdf,63.2,FINANZAS PARA NIÑOS.pdf,63.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\IMG_20250415_154341.jpg,IMG_20250415_154341.jpg,camera,img 20250415 154341,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\IMG_20250416_162447.jpg,IMG_20250416_162447.jpg,camera,img 20250416 162447,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\La sabiduría de Henry Hazlitt.jpg,La sabiduría de Henry Hazlitt.jpg,title,la sabiduria de henry hazlitt,review,88.2,partial+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ Lew Rockwell\Rockwell - Una biografía de Henry Hazlitt.pdf,Rockwell - Una biografía de Henry Hazlitt.pdf,Deist - El libro olvidado de Henry Hazlitt sobre la fuerza de voluntad.pdf,83.2,Deist - La grandeza (aparentemente simple) de Henry Hazlitt.pdf,83.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\La-familia-en-la-actualidad-1.jpg,La-familia-en-la-actualidad-1.jpg,title,la familia en la actualidad 1,no_match,72.4,partial,"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\La formación de la familia, la fertilidad y el fracaso_ una reseña de la literatura sobre el aumento de los precios y su impacto en la institución de la familia.pdf","La formación de la familia, la fertilidad y el fracaso_ una reseña de la literatura sobre el aumento de los precios y su impacto en la institución de la familia.pdf",Gordon - Jefferson sobre la familia y la libertad.pdf,71.7,"Cómo detectar mentiras  Una guía para utilizar en el trabajo, la política y la familia 55 (Paul Ekman).pdf",66.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\la-libertad-de-emision-del-dinero-bancario.jpg,la-libertad-de-emision-del-dinero-bancario.jpg,title,la libertad de emision del dinero bancario,review,81.5,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\Capella - Libertad.pdf,Capella - Libertad.pdf,Libertad de la acción.pdf,80.0,Sobre la Libertad de Kant.pdf,75.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\la-teoria-austriaca-del-valor-el-capital-y-el-interes.jpg,la-teoria-austriaca-del-valor-el-capital-y-el-interes.jpg,title,la teoria austriaca del valor el capital y el interes,review,84.9,partial+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\➕ Más\Economía Avanzada\Bawerk - Capital e Interés.pdf,Bawerk - Capital e Interés.pdf, Hayek - Teoría Pura del Capital.pdf,80.6,Rothbard - La Teoría Austriaca del Dinero.pdf,80.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Laissez-Faire\Adam-Smith-Resumido.jpg,Adam-Smith-Resumido.jpg,title,adam smith resumido,review,78.4,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Jesús Huerta de Soto\Artículos\Artículos cortos\Huerta - Premio Adam Smith.pdf,Huerta - Premio Adam Smith.pdf, Adam Smith_ La riqueza de las naciones y la teoría de los sentimientos morales.pdf,78.3,Adam Smith - La mano invisible.pdf,77.3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Laissez-Faire\El-rostro-humano-del-capitalismo-global.jpg,El-rostro-humano-del-capitalismo-global.jpg,title,el rostro humano del capitalismo global,auto,100.0,token_set,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\José Hernández Cabrera\Capitalismo.pdf,Capitalismo.pdf,MAÑANA EL CAPITALISMO.pdf,85.7,Norberg - En defensa del Capitalismo Global.pdf,82.8
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Laissez-Faire\La-amenaza-de-huelga.jpg,La-amenaza-de-huelga.jpg,title,la amenaza de huelga,review,80.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2024\ Julio-Diciembre\Octubre\No sólo es Soros La amenaza del globalismo totalitario en tiempos del coronavirus (Juan Antonio de Castro).pdf,No sólo es Soros La amenaza del globalismo totalitario en tiempos del coronavirus (Juan Antonio de Castro).pdf,Rothbard - La amenaza del culto espacial.pdf,80.0,Psicologia De La Amenaza Politica Y El Miedo (Lira Kornfeld Elizabeth).pdf,78.8
